x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.800817,0.700726,0.735353,0.318058,0.271956,0.074687,0.202713,0.779937,0.584708,0.155411,16.332009
0.164375,0.466055,0.406513,0.535925,0.964635,0.207636,0.308308,0.265008,0.119914,0.157615,12.008963
0.696878,0.040330,0.835925,0.327794,0.091213,0.248219,0.355743,0.513460,0.677183,0.260167,5.150403
0.990677,0.031082,0.404392,0.452201,0.748078,0.249853,0.462043,0.803897,0.139793,0.011957,10.787906
0.130715,0.823673,0.372240,0.630298,0.644685,0.582324,0.258821,0.812747,0.021800,0.064472,10.680558
0.902496,0.443431,0.128792,0.905078,0.829356,0.331550,0.042696,0.460995,0.167989,0.573884,25.902366
0.029482,0.683213,0.172807,0.214716,0.187151,0.279855,0.883424,0.034649,0.619177,0.245785,4.953860
0.295105,0.411992,0.550689,0.060979,0.279776,0.137236,0.199458,0.884653,0.525814,0.630754,6.360462
0.989404,0.781916,0.359112,0.544518,0.484679,0.912677,0.502393,0.388381,0.179816,0.318878,13.107583
0.219020,0.895765,0.778538,0.058591,0.991531,0.529432,0.766842,0.999606,0.973980,0.100134,12.440953
0.816285,0.917259,0.055909,0.996392,0.219412,0.846505,0.797391,0.354805,0.839222,0.845221,21.447860
0.176100,0.592520,0.806210,0.697627,0.913980,0.028207,0.700561,0.947559,0.563606,0.563109,17.766650
0.881626,0.492227,0.309053,0.490436,0.090257,0.232623,0.218809,0.526449,0.000683,0.917896,18.623571
0.201464,0.130490,0.716938,0.918781,0.844284,0.323589,0.021913,0.586609,0.917224,0.774366,16.306612
0.960559,0.373591,0.941923,0.395596,0.101032,0.301765,0.136452,0.157504,0.948694,0.791843,15.768316
0.960662,0.649180,0.174203,0.968743,0.693560,0.928845,0.786992,0.223237,0.588950,0.175352,23.999348
0.127348,0.728831,0.948788,0.948698,0.391601,0.994283,0.965184,0.032383,0.602389,0.921038,19.778946
0.967532,0.220895,0.565550,0.936688,0.140643,0.745343,0.237996,0.982380,0.167887,0.885320,17.710396
0.639103,0.886654,0.446630,0.265212,0.249541,0.067795,0.256658,0.108035,0.001281,0.385937,14.569537
0.732584,0.969102,0.884552,0.493082,0.378713,0.546024,0.101429,0.479489,0.864051,0.650970,17.455323
0.073709,0.845762,0.294909,0.318717,0.951662,0.074200,0.170105,0.375458,0.731985,0.547046,10.182713
0.898124,0.093105,0.594031,0.613645,0.482737,0.030993,0.942442,0.164997,0.889753,0.157104,11.869501
0.189984,0.697197,0.722038,0.729974,0.265265,0.281523,0.237548,0.049635,0.571770,0.839855,14.057337
0.153590,0.360829,0.427606,0.294549,0.662020,0.600216,0.199675,0.025736,0.170832,0.291811,9.769807
0.308353,0.397467,0.489097,0.661040,0.091137,0.544126,0.184881,0.885493,0.369402,0.445775,11.773127
0.263296,0.465058,0.226242,0.268562,0.061639,0.752235,0.667468,0.085707,0.343791,0.541449,9.557637
0.553602,0.840797,0.818405,0.418632,0.535514,0.866894,0.474824,0.881654,0.476262,0.078955,18.588425
0.902777,0.714306,0.502101,0.900455,0.800450,0.677535,0.620273,0.120282,0.757189,0.172879,24.652579
0.808461,0.126186,0.423375,0.988280,0.435393,0.997269,0.627226,0.834108,0.257886,0.910804,15.065102
0.914174,0.067012,0.388099,0.397355,0.326127,0.276201,0.458157,0.873466,0.786551,0.623058,6.734684
0.414442,0.148200,0.587934,0.758377,0.939650,0.924928,0.562684,0.100990,0.286093,0.535633,14.206919
0.343869,0.410890,0.383043,0.485585,0.608962,0.037466,0.275414,0.143853,0.608655,0.693661,14.505957
0.331494,0.237579,0.745750,0.920835,0.897031,0.020233,0.817386,0.303055,0.280347,0.491619,17.856888
0.696183,0.098217,0.868900,0.134386,0.974219,0.443111,0.825823,0.269420,0.416773,0.645555,11.330343
0.823969,0.740945,0.759493,0.867189,0.821017,0.515270,0.158972,0.311123,0.506795,0.135650,24.164456
0.851295,0.879333,0.028948,0.192763,0.832930,0.836977,0.249490,0.456449,0.918031,0.704634,17.353269
0.505126,0.635410,0.123873,0.030563,0.372467,0.594044,0.177584,0.870481,0.586880,0.349760,15.298249
0.163514,0.894492,0.748961,0.688851,0.285069,0.386566,0.162907,0.572258,0.964918,0.857111,13.083996
0.269084,0.409507,0.020052,0.780304,0.767573,0.008898,0.911515,0.647372,0.601142,0.008464,18.438231
0.252390,0.805086,0.305460,0.967024,0.642740,0.423807,0.376475,0.348709,0.251999,0.466698,18.775982
0.397153,0.102312,0.511514,0.662355,0.843284,0.374230,0.647342,0.609050,0.298476,0.108105,10.442484
0.063837,0.988361,0.640595,0.861492,0.261147,0.711094,0.892374,0.298791,0.149929,0.765474,13.746933
0.802364,0.600033,0.660530,0.680756,0.721283,0.655401,0.997469,0.259426,0.418566,0.388275,19.845974
0.035319,0.708069,0.572042,0.189915,0.726550,0.222363,0.534635,0.784897,0.906527,0.671868,4.490218
0.840639,0.876495,0.181136,0.097603,0.127944,0.258652,0.808344,0.762918,0.183068,0.679712,10.918263
0.335632,0.089300,0.355283,0.744210,0.307085,0.788090,0.331317,0.260559,0.294051,0.851214,8.364454
0.583575,0.944301,0.071216,0.889426,0.500477,0.867498,0.381669,0.298356,0.054062,0.854240,25.314653
0.137365,0.200297,0.409192,0.569404,0.906621,0.457571,0.316383,0.715668,0.778941,0.487581,10.831273
0.634499,0.004714,0.273528,0.761193,0.168606,0.764484,0.489577,0.763569,0.088041,0.614480,9.117190
0.633488,0.403393,0.965328,0.383316,0.037725,0.199414,0.373101,0.014077,0.322213,0.833229,16.093733
0.626687,0.248823,0.693525,0.344350,0.128931,0.383550,0.588671,0.167020,0.823844,0.298202,10.941741
0.290828,0.727832,0.596370,0.337835,0.887974,0.995472,0.342733,0.901384,0.359251,0.188426,16.294156
0.403392,0.228418,0.727169,0.131206,0.734077,0.589693,0.168985,0.366591,0.650540,0.037363,8.151987
0.876544,0.255789,0.534733,0.048587,0.994680,0.661970,0.653568,0.019742,0.689750,0.416776,11.039886
0.474396,0.153127,0.695192,0.630311,0.301116,0.661665,0.662483,0.269977,0.605634,0.137164,11.693432
0.830653,0.104914,0.718766,0.117735,0.114013,0.106264,0.198647,0.199749,0.262994,0.523146,5.874512
0.295351,0.039406,0.496355,0.207694,0.933124,0.330604,0.002738,0.671633,0.906880,0.835232,8.596216
0.669022,0.149144,0.090083,0.511705,0.723564,0.101290,0.255892,0.231160,0.988666,0.296022,14.732062
0.174702,0.039445,0.290567,0.801596,0.312707,0.738540,0.094998,0.758204,0.045889,0.851999,10.775277
0.663355,0.170512,0.357527,0.437715,0.621807,0.878476,0.092951,0.814964,0.182869,0.400778,12.145591
0.385715,0.850672,0.799899,0.648846,0.796910,0.113057,0.696170,0.058646,0.942467,0.159395,20.662093
0.416028,0.590750,0.802265,0.678393,0.181261,0.379751,0.358599,0.028816,0.684464,0.838536,17.015790
0.920398,0.112937,0.411284,0.045972,0.261613,0.314238,0.704568,0.677929,0.767529,0.576649,5.045183
0.565012,0.977896,0.669844,0.338301,0.523103,0.700580,0.095242,0.661713,0.248577,0.345749,15.999245
0.839033,0.558344,0.987792,0.054566,0.643399,0.156927,0.848846,0.851871,0.869416,0.074865,17.590450
0.491648,0.240892,0.970145,0.050351,0.222707,0.643317,0.403277,0.235000,0.459095,0.801261,7.806284
0.447068,0.118707,0.497373,0.653373,0.102643,0.412339,0.557131,0.000170,0.090896,0.604203,9.337978
0.619066,0.304598,0.508338,0.206851,0.671474,0.950355,0.363342,0.054275,0.222918,0.454460,9.718295
0.473134,0.657167,0.715914,0.114023,0.759320,0.221747,0.341357,0.829884,0.964434,0.291984,13.643207
0.521985,0.702096,0.045778,0.164155,0.140449,0.716856,0.721559,0.106962,0.610852,0.187543,16.507814
0.457046,0.781420,0.716788,0.107766,0.414470,0.926627,0.837466,0.588811,0.772145,0.450505,12.675520
0.658457,0.956190,0.134636,0.498829,0.530364,0.048572,0.935308,0.838816,0.482932,0.508333,20.041831
0.578554,0.730495,0.128382,0.387406,0.600546,0.882696,0.504110,0.384663,0.979501,0.915910,19.047958
0.762375,0.273596,0.963594,0.970492,0.452846,0.133372,0.412745,0.700014,0.748427,0.298913,21.765540
0.711874,0.935512,0.632583,0.200889,0.624168,0.290579,0.345294,0.672374,0.981335,0.650086,12.258482
0.958326,0.503893,0.694312,0.322381,0.115405,0.352238,0.480370,0.570638,0.667157,0.417478,14.515850
0.285928,0.847301,0.808305,0.522730,0.025272,0.145327,0.670254,0.199902,0.750185,0.160935,12.233074
0.286616,0.250561,0.839382,0.690595,0.295141,0.753594,0.032306,0.814026,0.102480,0.868035,12.790297
0.742413,0.561271,0.237595,0.784307,0.798822,0.287639,0.664494,0.926485,0.387555,0.956702,20.877492
0.975823,0.312654,0.552125,0.012965,0.251341,0.620562,0.780925,0.870118,0.829983,0.911486,9.217714
0.755108,0.546615,0.603387,0.776147,0.964290,0.294178,0.177426,0.682659,0.186977,0.173795,21.037341
0.513847,0.377198,0.428508,0.556599,0.130067,0.583986,0.255016,0.330563,0.709689,0.154806,12.540335
0.050855,0.932382,0.615609,0.661890,0.490551,0.572677,0.358086,0.784031,0.317859,0.219962,11.549059
0.183869,0.068176,0.505140,0.415931,0.537036,0.091946,0.221198,0.213354,0.331884,0.360798,7.567968
0.530499,0.996631,0.823688,0.981133,0.008804,0.668938,0.445667,0.904496,0.613701,0.621132,23.548947
0.958897,0.682551,0.320937,0.915932,0.944988,0.385876,0.540237,0.282829,0.911336,0.822109,22.096705
0.445557,0.043852,0.898282,0.192512,0.513895,0.948212,0.167395,0.956276,0.537975,0.007331,9.555144
0.065472,0.670335,0.773582,0.864951,0.424209,0.103927,0.537754,0.702743,0.976224,0.775207,12.207560
0.746891,0.153755,0.459225,0.331715,0.087521,0.054268,0.794215,0.558084,0.574962,0.227646,5.430892
0.258648,0.388033,0.630217,0.433025,0.016891,0.673299,0.534834,0.641423,0.618349,0.755961,6.520612
0.072589,0.928048,0.106136,0.786892,0.301351,0.086505,0.765274,0.437676,0.395113,0.660723,13.782897
0.473988,0.533468,0.136381,0.390993,0.797485,0.545724,0.960134,0.144076,0.677289,0.914169,18.127177
0.373131,0.949465,0.553524,0.555070,0.123235,0.005030,0.596655,0.537152,0.946979,0.304691,13.641950
0.748297,0.903546,0.343852,0.412654,0.645932,0.512553,0.160954,0.220788,0.834748,0.194326,17.101427
0.852251,0.851388,0.932370,0.994313,0.461265,0.549665,0.290653,0.067363,0.098202,0.725589,25.209183
0.487190,0.330851,0.128215,0.655473,0.100045,0.619516,0.900119,0.317786,0.450646,0.616342,14.215598
0.565552,0.364493,0.316333,0.428307,0.004832,0.246175,0.221526,0.739816,0.436124,0.840110,12.259221
0.134306,0.732973,0.877886,0.462848,0.358742,0.305472,0.551672,0.175770,0.606628,0.841793,12.668402
0.538618,0.263235,0.886336,0.076462,0.075400,0.018630,0.507178,0.031194,0.581890,0.405134,8.009137
0.590036,0.906304,0.551594,0.543469,0.998728,0.472104,0.775197,0.365819,0.223307,0.772145,20.334793
0.464701,0.510412,0.396785,0.502167,0.662678,0.847982,0.806540,0.614036,0.165844,0.514137,14.504228
0.446220,0.179145,0.948712,0.659413,0.967736,0.735920,0.483503,0.358796,0.218819,0.487642,18.831091
0.042808,0.206774,0.907726,0.361251,0.469674,0.454643,0.046437,0.980590,0.324071,0.703736,9.933268
0.521373,0.829647,0.834872,0.263316,0.544350,0.173850,0.653675,0.365297,0.653337,0.835469,16.407655
0.907242,0.516372,0.352898,0.867719,0.486862,0.482110,0.604211,0.501837,0.138968,0.165606,21.393726
0.077088,0.643477,0.211517,0.186906,0.362223,0.717303,0.118330,0.230346,0.811173,0.720256,5.762759
0.210704,0.161246,0.833365,0.022446,0.043144,0.573487,0.161129,0.629540,0.039191,0.572269,3.860448
0.055912,0.258260,0.180038,0.958238,0.599358,0.563605,0.018620,0.719547,0.661745,0.283455,16.017605
0.992776,0.867302,0.170567,0.830364,0.600839,0.794616,0.820453,0.181884,0.659649,0.264521,18.267013
0.724187,0.342671,0.453470,0.590596,0.229814,0.385462,0.108570,0.202349,0.859592,0.504360,13.629907
0.096299,0.475869,0.614748,0.039037,0.783868,0.503329,0.117516,0.482241,0.130329,0.603475,6.282597
0.827522,0.896969,0.774870,0.649232,0.522044,0.370377,0.043438,0.529817,0.229486,0.802300,18.095507
0.589048,0.741394,0.761539,0.696708,0.097717,0.133883,0.477141,0.232513,0.859053,0.283267,17.677016
0.876766,0.408647,0.189021,0.709149,0.789422,0.577987,0.117829,0.007194,0.654546,0.687767,21.616368
0.154779,0.651576,0.253633,0.854977,0.423562,0.365644,0.275561,0.680606,0.754972,0.413228,15.865425
0.783788,0.482468,0.370213,0.554911,0.253778,0.306653,0.344356,0.705495,0.735782,0.854999,15.535429
0.446595,0.699311,0.161795,0.214458,0.400561,0.338438,0.550576,0.697057,0.706790,0.160738,13.348941
0.964570,0.005291,0.091089,0.145328,0.925862,0.435377,0.064080,0.221770,0.080040,0.037755,7.430600
0.613966,0.521006,0.711606,0.597473,0.945716,0.820229,0.640291,0.438972,0.201707,0.656884,21.957579
0.803910,0.286007,0.033609,0.599515,0.515814,0.231671,0.169483,0.036061,0.239257,0.000287,21.398744
0.779673,0.353128,0.395143,0.586080,0.517743,0.736926,0.068617,0.090166,0.284494,0.829765,19.113790
0.915009,0.348095,0.963288,0.276508,0.606363,0.194525,0.929714,0.574907,0.261108,0.407135,18.811825
0.294252,0.947015,0.802942,0.956709,0.876113,0.813147,0.574894,0.694192,0.966055,0.563169,23.701798
0.769967,0.757473,0.961239,0.458848,0.460720,0.586827,0.027351,0.116268,0.067554,0.633662,22.309231
0.229930,0.315731,0.955446,0.516504,0.009723,0.832177,0.248258,0.093009,0.673698,0.821075,11.568437
0.076029,0.931396,0.476555,0.353538,0.894316,0.269076,0.947118,0.683107,0.909927,0.498999,10.731476
0.872742,0.206779,0.202767,0.249695,0.618597,0.155996,0.106689,0.920188,0.675812,0.663424,14.277337
0.613827,0.764244,0.541474,0.042263,0.482292,0.620667,0.492340,0.985361,0.897000,0.868769,9.941776
0.916007,0.280267,0.222093,0.576665,0.054148,0.799270,0.478320,0.540768,0.502475,0.393717,14.967486
0.686339,0.174800,0.976507,0.698245,0.460071,0.689211,0.011820,0.210752,0.581008,0.325436,16.915601
0.548563,0.237139,0.471345,0.613084,0.365924,0.498770,0.210532,0.700713,0.372310,0.854326,11.446160
0.279630,0.179889,0.131139,0.575893,0.228567,0.099870,0.269949,0.235805,0.432219,0.380883,12.736050
0.149548,0.805668,0.176607,0.499598,0.995562,0.849390,0.517007,0.720560,0.785333,0.300034,17.767338
0.562138,0.567835,0.398402,0.690543,0.060036,0.813818,0.476539,0.629862,0.449855,0.334657,15.018730
0.931845,0.257715,0.019835,0.121237,0.867369,0.963117,0.198958,0.575894,0.649131,0.174539,17.992138
0.780309,0.355109,0.673193,0.487494,0.736526,0.889632,0.381071,0.286524,0.631712,0.144848,17.703085
0.337388,0.631273,0.571638,0.848901,0.071344,0.161999,0.228218,0.316878,0.291356,0.267472,16.729041
0.644644,0.271248,0.444898,0.862806,0.363165,0.586920,0.965526,0.413989,0.183886,0.023101,15.520766
0.940437,0.700697,0.080065,0.166910,0.103009,0.063792,0.878691,0.548434,0.026365,0.397013,13.031202
0.764996,0.083251,0.262452,0.155274,0.654833,0.885471,0.309371,0.247397,0.284175,0.626481,9.238971
0.028571,0.663549,0.860369,0.325201,0.476155,0.974982,0.540584,0.272414,0.444845,0.969542,10.227858
0.697623,0.177037,0.597584,0.631048,0.635851,0.563984,0.523460,0.639528,0.309661,0.347168,11.712077
0.441860,0.365783,0.259807,0.303573,0.000092,0.815380,0.847946,0.343885,0.469198,0.008317,8.606439
0.922088,0.946958,0.477067,0.009133,0.430435,0.292923,0.231215,0.007218,0.373644,0.411736,5.203207
0.163269,0.737118,0.389723,0.378358,0.262980,0.422239,0.239562,0.764538,0.909954,0.807575,8.660988
0.684640,0.284677,0.742927,0.808809,0.412904,0.853482,0.182407,0.289595,0.636893,0.617729,16.886824
0.187789,0.019395,0.049632,0.534971,0.185938,0.102273,0.269195,0.715196,0.727107,0.232810,11.833283
0.150684,0.493580,0.341913,0.311577,0.799462,0.997963,0.463684,0.791425,0.330249,0.843546,10.252309
0.775653,0.071385,0.470147,0.192192,0.841539,0.817251,0.828252,0.121962,0.768146,0.248962,7.776571
0.771225,0.442961,0.737619,0.033510,0.460835,0.770996,0.521139,0.982116,0.472826,0.681442,12.219994
0.629164,0.042186,0.937421,0.520926,0.253313,0.638520,0.198724,0.887520,0.863658,0.217788,11.952400
0.112928,0.632909,0.324513,0.167360,0.276100,0.119650,0.789144,0.008930,0.041993,0.783475,4.566073
0.371399,0.089480,0.157698,0.091402,0.618645,0.930849,0.996973,0.625132,0.059775,0.644575,7.601203
0.701328,0.791466,0.125827,0.232675,0.981676,0.788562,0.756698,0.805525,0.438719,0.192965,19.535104
0.134732,0.898663,0.485302,0.437500,0.294715,0.697038,0.189776,0.186627,0.347665,0.732402,8.691675
0.275324,0.831350,0.914474,0.554520,0.068877,0.155025,0.295673,0.263349,0.367113,0.000720,15.280760
0.185534,0.018720,0.856829,0.776017,0.238787,0.721004,0.658289,0.538957,0.387491,0.524070,10.865344
0.497549,0.551468,0.613039,0.322600,0.640904,0.110464,0.523201,0.066680,0.835193,0.129774,14.748127
0.485370,0.098754,0.571012,0.836300,0.657921,0.525821,0.701314,0.255939,0.366354,0.605954,12.773997
0.070874,0.930211,0.208738,0.491406,0.889767,0.079957,0.801020,0.060700,0.558020,0.938244,12.286959
0.708434,0.823643,0.265816,0.040653,0.070388,0.303905,0.944603,0.960587,0.097119,0.725172,11.996844
0.531661,0.189460,0.526192,0.248763,0.625325,0.178898,0.749194,0.415185,0.105514,0.638624,8.044634
0.665242,0.882824,0.166809,0.180397,0.401557,0.337513,0.158176,0.998434,0.443012,0.352324,16.521084
0.315155,0.991463,0.324654,0.371720,0.764184,0.430588,0.725868,0.608413,0.563145,0.213928,16.692063
0.254089,0.961652,0.447500,0.397091,0.726313,0.982956,0.595763,0.517609,0.993412,0.301842,12.330210
0.300334,0.221887,0.855720,0.021701,0.821940,0.689719,0.275957,0.553663,0.556323,0.925922,9.092070
0.355656,0.138408,0.367083,0.582156,0.232994,0.811074,0.091905,0.399798,0.917882,0.734266,9.109307
0.723581,0.792904,0.172902,0.825705,0.689595,0.576232,0.907656,0.595231,0.300393,0.730789,23.219080
0.055923,0.770902,0.347930,0.817142,0.416522,0.867831,0.869787,0.226718,0.652779,0.602302,11.880316
0.011434,0.777419,0.382487,0.304783,0.041182,0.539930,0.149580,0.502402,0.220797,0.050520,3.693786
0.445616,0.595132,0.504729,0.222086,0.289783,0.394322,0.132189,0.082545,0.571441,0.049311,10.078421
0.399191,0.085079,0.501823,0.773825,0.130375,0.134871,0.559296,0.487861,0.652248,0.196099,8.238277
0.246246,0.071644,0.776772,0.323412,0.924138,0.089595,0.671748,0.423541,0.348308,0.320738,8.854385
0.593877,0.024207,0.304819,0.987652,0.616221,0.990159,0.442210,0.145818,0.044878,0.818172,14.471838
0.757734,0.852764,0.112372,0.054538,0.948941,0.926730,0.868752,0.820134,0.013733,0.693795,18.178911
0.111278,0.450062,0.022748,0.209010,0.538005,0.203801,0.523266,0.258658,0.483026,0.729924,11.879681
0.018389,0.583005,0.663528,0.043482,0.170320,0.284014,0.789188,0.617965,0.053085,0.654758,3.359890
0.008334,0.388645,0.271310,0.852083,0.660100,0.864282,0.019078,0.867410,0.649411,0.231169,10.962985
0.099604,0.315456,0.866773,0.531561,0.186417,0.500651,0.457986,0.926350,0.021488,0.247392,11.790914
0.529415,0.333570,0.393400,0.157005,0.346780,0.351913,0.625231,0.236205,0.978244,0.501251,9.330534
0.878677,0.890402,0.814859,0.029466,0.554939,0.280194,0.151708,0.897175,0.656932,0.087795,10.071211
0.382207,0.960606,0.612448,0.625525,0.227428,0.240361,0.152749,0.970537,0.909735,0.329285,16.130100
0.138577,0.541354,0.800105,0.862588,0.308998,0.705136,0.523805,0.135252,0.995686,0.975777,14.128661
0.145152,0.933030,0.917112,0.317496,0.557340,0.948602,0.118387,0.317598,0.879638,0.727080,13.768257
0.414040,0.411252,0.443004,0.933769,0.894130,0.933250,0.273796,0.779108,0.106771,0.184746,16.921038
0.762447,0.611982,0.266863,0.567043,0.230911,0.232183,0.687378,0.359261,0.688141,0.476602,16.494753
0.712019,0.373959,0.852129,0.491446,0.137513,0.193260,0.032230,0.764539,0.015014,0.269859,15.485048
0.413044,0.742367,0.988243,0.757777,0.066136,0.927103,0.985628,0.867129,0.489943,0.324896,20.160679
0.404867,0.041826,0.735332,0.380374,0.312897,0.611505,0.742468,0.593806,0.525231,0.875783,7.206054
0.786920,0.520649,0.451610,0.827010,0.042416,0.995836,0.518703,0.395611,0.735170,0.557701,16.725249
0.049295,0.291179,0.398040,0.304554,0.827621,0.461347,0.422462,0.613134,0.054547,0.516970,7.699583
0.142240,0.829894,0.451698,0.722647,0.113172,0.778731,0.937842,0.696114,0.135307,0.413559,10.864851
0.590315,0.712634,0.201932,0.454683,0.250082,0.691717,0.907162,0.796486,0.718375,0.123544,17.455933
0.114165,0.449398,0.362943,0.523817,0.384087,0.791067,0.511666,0.949754,0.378679,0.380607,9.391692
0.565492,0.659530,0.150090,0.868819,0.178867,0.712047,0.419582,0.309518,0.768630,0.446258,19.053798
0.626453,0.117554,0.131571,0.202852,0.622560,0.253111,0.458643,0.855411,0.543501,0.005751,10.694871
0.588862,0.475712,0.410151,0.079405,0.600102,0.244713,0.547342,0.619766,0.557549,0.825253,11.168354
0.048919,0.148256,0.653277,0.036721,0.853829,0.666997,0.838014,0.298442,0.920385,0.049031,4.790831
